entryNumber, fileId, fileName, subject, dish, startTimeSeconds, endTimeSeconds, startFrame, endFrame, activity, tool, toolProperties, ingredients, ingredientsProperties, containers, containersProperties, containersSource, containersDestination, className
13736, 268, s37-d42-cam-002, 37, 42, 470.136, 478.673, 13821, 14072, addV, spatula,,broccoli,cooked ,colander,,colander,frying-pan,addVspatulabroccolicolanderfrying pan
13737, 268, s37-d42-cam-002, 37, 42, 479.183, 481.496, 14087, 14155, stirV, spatula,,broccoli,cooked ,frying-pan,,frying-pan,,stirVspatulabroccolifrying pan
13738, 268, s37-d42-cam-002, 37, 42, 483.843, 486.564, 14224, 14304, take outV, hand,,spice-shaker,salt ,spice-holder,,spice-holder,counter,take outVhandspice shakerspice holdercounter
13739, 268, s37-d42-cam-002, 37, 42, 487.074, 532.517, 14319, 15655, stirV, spatula,,broccoli,,frying-pan,,frying-pan,,stirVspatulabroccolifrying pan
13740, 268, s37-d42-cam-002, 37, 42, 533.061, 534.217, 15671, 15705, screw openV, hand,,spice-shaker,salt ,,,,,screw openVhandspice shaker
13741, 268, s37-d42-cam-002, 37, 42, 536.054, 539.013, 15759, 15846, spiceV, spice-shaker,,salt,,frying-pan,broccoli,frying-pan,,spiceVspice shakersaltfrying pan
13742, 268, s37-d42-cam-002, 37, 42, 540.136, 541.496, 15879, 15919, screw closeV, hand,,spice-shaker,salt ,,,,,screw closeVhandspice shaker
13743, 268, s37-d42-cam-002, 37, 42, 541.7, 543.095, 15925, 15966, put inV, hand,,spice-shaker,salt ,,,,spice-holder,put inVhandspice shakerspice holder
13744, 268, s37-d42-cam-002, 37, 42, 543.469, 547.176, 15977, 16086, take outV, hand,,spice-shaker,spice ,spice-holder,,spice-holder,,take outVhandspice shakerspice holder
13745, 268, s37-d42-cam-002, 37, 42, 547.687, 553.163, 16101, 16262, stirV, spatula,,broccoli,,frying-pan,,frying-pan,,stirVspatulabroccolifrying pan
13746, 268, s37-d42-cam-002, 37, 42, 553.435, 554.319, 16270, 16296, screw openV, hand,,spice-shaker,spice ,,,,,screw openVhandspice shaker
13747, 268, s37-d42-cam-002, 37, 42, 554.557, 557.244, 16303, 16382, spiceV, spice-shaker,,spice,,frying-pan,broccoli,frying-pan,,spiceVspice shakerspicefrying pan
13748, 268, s37-d42-cam-002, 37, 42, 557.653, 559.081, 16394, 16436, screw closeV, hand,,spice-shaker,spice ,,,,,screw closeVhandspice shaker
13749, 268, s37-d42-cam-002, 37, 42, 559.693, 583.061, 16454, 17141, stirV, spatula,,broccoli,,frying-pan,,frying-pan,,stirVspatulabroccolifrying pan
13750, 268, s37-d42-cam-002, 37, 42, 585.367, 591.666, 17209, 17394, take outV, hand,,plate,,cupboard,,cupboard,counter,take outVhandplatecupboardcounter
13751, 268, s37-d42-cam-002, 37, 42, 591.802, 592.551, 17398, 17420, moveV, hand,,spice-shaker,spice ,counter,,counter,counter,moveVhandspice shakercountercounter
13752, 268, s37-d42-cam-002, 37, 42, 594.319, 598.945, 17472, 17608, change temperatureV, hand,,stove,,,,,,change temperatureVhandstove
13753, 268, s37-d42-cam-002, 37, 42, 600.34, 602.176, 17649, 17703, turn offV, hand,,stove,,,,,,turn offVhandstove
13754, 268, s37-d42-cam-002, 37, 42, 603.634, 621.326, 17746, 18266, moveV, spatula,,broccoli,fried ,frying-pan,,frying-pan,plate,moveVspatulabroccolifrying panplate
13755, 268, s37-d42-cam-002, 37, 42, 625.272, 627.959, 18382, 18461, put lidV, hand,,lid,,counter,,counter,pot,put lidVhandlidcounterpot
13756, 268, s37-d42-cam-002, 37, 42, 629.183, 632.21, 18497, 18586, arrangeV, spatula,,broccoli,fried ,plate,,plate,,arrangeVspatulabroccoliplate
13757, 269, s37-d46-cam-002, 37, 46, 3.945, 5.476, 115, 160, enterV, ,,,,,,,,enterV
13758, 269, s37-d46-cam-002, 37, 46, 6.36, 16.122, 186, 473, take outV, hand,,pineapple,,fridge,,fridge,counter,take outVhandpineapplefridgecounter
13759, 269, s37-d46-cam-002, 37, 46, 17.312, 21.632, 508, 635, take outV, hand,,cutting-board,,drawer,,drawer,counter,take outVhandcutting boarddrawercounter
13760, 269, s37-d46-cam-002, 37, 46, 23.469, 27.414, 689, 805, take outV, hand,,chefs-knife,,drawer,,drawer,cutting-board,take outVhandchefs knifedrawercutting board
13761, 269, s37-d46-cam-002, 37, 46, 27.619, 29.421, 811, 864, closeV, hand,,,,drawer,,drawer,,closeVhanddrawer
13762, 269, s37-d46-cam-002, 37, 46, 29.829, 39.285, 876, 1154, take outV, hand,,plastic-box,,drawer,,drawer,counter,take outVhandplastic boxdrawercounter
13763, 269, s37-d46-cam-002, 37, 46, 43.299, 46.156, 1272, 1356, closeV, hand,,,,drawer,,drawer,,closeVhanddrawer
13764, 269, s37-d46-cam-002, 37, 46, 47.267, 49.251, 1389, 1447, open closeV, hand,,,,drawer,,drawer,,open closeVhanddrawer
13765, 269, s37-d46-cam-002, 37, 46, 58.707, 60.816, 1725, 1787, openV, hand,,,,drawer,,drawer,,openVhanddrawer
13766, 269, s37-d46-cam-002, 37, 46, 60.986, 62.959, 1792, 1850, closeV, hand,,,,drawer,,drawer,,closeVhanddrawer
13767, 269, s37-d46-cam-002, 37, 46, 63.367, 65.238, 1862, 1917, moveV, hand,,pineapple,,counter,,counter,cutting-board,moveVhandpineapplecountercutting board
13768, 269, s37-d46-cam-002, 37, 46, 65.96, 69.557, 1939, 2044, cut apartV, chefs-knife,,pineapple,,cutting-board,,cutting-board,,cut apartVchefs knifepineapplecutting board
13769, 269, s37-d46-cam-002, 37, 46, 71.326, 102.687, 2096, 3018, peelV, chefs-knife,,pineapple,,cutting-board,,cutting-board,,peelVchefs knifepineapplecutting board
13770, 269, s37-d46-cam-002, 37, 46, 103.877, 109.489, 3053, 3218, cut off endsV, chefs-knife,,pineapple,peeled ,cutting-board,,cutting-board,,cut off endsVchefs knifepineapplecutting board
13771, 269, s37-d46-cam-002, 37, 46, 111.36, 112.925, 3273, 3319, peelV, chefs-knife,,pineapple,peeled ,cutting-board,,cutting-board,,peelVchefs knifepineapplecutting board
13772, 269, s37-d46-cam-002, 37, 46, 113.095, 114.183, 3324, 3356, scratch offV, hand,,peel,pineapple ,chefs-knife,,chefs-knife,cutting-board,scratch offVhandpeelchefs knifecutting board
13773, 269, s37-d46-cam-002, 37, 46, 115.918, 118.129, 3407, 3472, peelV, chefs-knife,,pineapple,peeled ,cutting-board,,cutting-board,,peelVchefs knifepineapplecutting board
13774, 269, s37-d46-cam-002, 37, 46, 118.31, 119.387, 3478, 3509, scratch offV, hand,,peel,pineapple ,chefs-knife,,chefs-knife,cutting-board,scratch offVhandpeelchefs knifecutting board
13775, 269, s37-d46-cam-002, 37, 46, 119.897, 122.517, 3524, 3601, peelV, chefs-knife,,pineapple,peeled ,cutting-board,,cutting-board,,peelVchefs knifepineapplecutting board
13776, 269, s37-d46-cam-002, 37, 46, 122.755, 124.761, 3608, 3667, scratch offV, hand,,peel,pineapple ,chefs-knife,,chefs-knife,cutting-board,scratch offVhandpeelchefs knifecutting board
13777, 269, s37-d46-cam-002, 37, 46, 126.258, 129.659, 3711, 3811, peelV, chefs-knife,,pineapple,peeled ,cutting-board,,cutting-board,,peelVchefs knifepineapplecutting board
13778, 269, s37-d46-cam-002, 37, 46, 130.408, 132.721, 3833, 3901, peelV, chefs-knife,,pineapple,peeled ,cutting-board,,cutting-board,,peelVchefs knifepineapplecutting board
13779, 269, s37-d46-cam-002, 37, 46, 133.129, 133.945, 3913, 3937, scratch offV, hand,,peel,pineapple ,chefs-knife,,chefs-knife,cutting-board,scratch offVhandpeelchefs knifecutting board
13780, 269, s37-d46-cam-002, 37, 46, 135.748, 141.088, 3990, 4147, peelV, chefs-knife,,pineapple,peeled ,cutting-board,,cutting-board,,peelVchefs knifepineapplecutting board
13781, 269, s37-d46-cam-002, 37, 46, 142.414, 143.537, 4186, 4219, peelV, chefs-knife,,pineapple,peeled ,cutting-board,,cutting-board,,peelVchefs knifepineapplecutting board
13782, 269, s37-d46-cam-002, 37, 46, 143.741, 144.557, 4225, 4249, scratch offV, hand,,peel,pineapple ,chefs-knife,,chefs-knife,cutting-board,scratch offVhandpeelchefs knifecutting board
13783, 269, s37-d46-cam-002, 37, 46, 145.646, 147.448, 4281, 4334, peelV, chefs-knife,,pineapple,peeled ,cutting-board,,cutting-board,,peelVchefs knifepineapplecutting board
13784, 269, s37-d46-cam-002, 37, 46, 147.653, 148.469, 4340, 4364, scratch offV, hand,,peel,pineapple ,chefs-knife,,chefs-knife,cutting-board,scratch offVhandpeelchefs knifecutting board
13785, 269, s37-d46-cam-002, 37, 46, 151.802, 157.414, 4462, 4627, moveV, hand,,peel,pineapple ,cutting-board,,cutting-board,hand,moveVhandpeelpineapplecutting boardhand
13786, 269, s37-d46-cam-002, 37, 46, 158.673, 162.244, 4664, 4769, throw in garbageV, hand,,peel,pineapple ,,,,,throw in garbageVhandpeelpineapple
13787, 269, s37-d46-cam-002, 37, 46, 163.163, 164.285, 4796, 4829, moveV, hand,,pineapple,peeled ,cutting-board,,cutting-board,cutting-board,moveVhandpineapplecutting boardcutting board
13788, 269, s37-d46-cam-002, 37, 46, 164.489, 166.19, 4835, 4885, gatherV, hand,,peel,pineapple ,cutting-board,,cutting-board,,gatherVhandpeelcutting board
13789, 269, s37-d46-cam-002, 37, 46, 166.53, 167.619, 4895, 4927, moveV, hand,,peel,pineapple ,cutting-board,,cutting-board,hand,moveVhandpeelcutting boardhand
13790, 269, s37-d46-cam-002, 37, 46, 168.197, 169.795, 4944, 4991, moveV, hand,,peel,pineapple ,cutting-board,,cutting-board,hand,moveVhandpeelcutting boardhand
13791, 269, s37-d46-cam-002, 37, 46, 170.068, 173.095, 4999, 5088, moveV, hand,,peel,pineapple ,cutting-board,,cutting-board,hand,moveVhandpeelcutting boardhand
13792, 269, s37-d46-cam-002, 37, 46, 173.639, 176.666, 5104, 5193, throw in garbageV, hand,,peel,pineapple ,,,,,throw in garbageVhandpeel
13793, 269, s37-d46-cam-002, 37, 46, 178.877, 182.278, 5258, 5358, sliceV, chefs-knife,,pineapple,peeled ,cutting-board,,cutting-board,,sliceVchefs knifepineapplecutting board
13794, 269, s37-d46-cam-002, 37, 46, 182.278, 183.163, 5358, 5384, moveV, hand,,pineapple,peeled sliced ,cutting-board,,cutting-board,cutting-board,moveVhandpineapplecutting boardcutting board
13795, 269, s37-d46-cam-002, 37, 46, 183.571, 186.496, 5396, 5482, sliceV, chefs-knife,,pineapple,peeled ,cutting-board,,cutting-board,,sliceVchefs knifepineapplecutting board
13796, 269, s37-d46-cam-002, 37, 46, 186.496, 187.687, 5482, 5517, moveV, hand,,pineapple,peeled sliced ,cutting-board,,cutting-board,cutting-board,moveVhandpineapplecutting boardcutting board
13797, 269, s37-d46-cam-002, 37, 46, 188.197, 191.258, 5532, 5622, sliceV, chefs-knife,,pineapple,peeled ,cutting-board,,cutting-board,,sliceVchefs knifepineapplecutting board
13798, 269, s37-d46-cam-002, 37, 46, 191.258, 192.108, 5622, 5647, moveV, hand,,pineapple,peeled sliced ,cutting-board,,cutting-board,cutting-board,moveVhandpineapplecutting boardcutting board
13799, 269, s37-d46-cam-002, 37, 46, 192.551, 195.816, 5660, 5756, sliceV, chefs-knife,,pineapple,peeled ,cutting-board,,cutting-board,,sliceVchefs knifepineapplecutting board
13800, 269, s37-d46-cam-002, 37, 46, 195.816, 197.244, 5756, 5798, moveV, hand,,pineapple,peeled sliced ,cutting-board,,cutting-board,cutting-board,moveVhandpineapplecutting boardcutting board
13801, 269, s37-d46-cam-002, 37, 46, 199.693, 201.632, 5870, 5927, sliceV, chefs-knife,,pineapple,peeled piece ,cutting-board,,cutting-board,,sliceVchefs knifepineapplecutting board
13802, 269, s37-d46-cam-002, 37, 46, 201.632, 202.619, 5927, 5956, scratch offV, hand,,pineapple,peeled sliced ,chefs-knife,,chefs-knife,cutting-board,scratch offVhandpineapplechefs knifecutting board
13803, 269, s37-d46-cam-002, 37, 46, 202.619, 204.149, 5956, 6001, sliceV, chefs-knife,,pineapple,peeled piece ,cutting-board,,cutting-board,,sliceVchefs knifepineapplecutting board
13804, 269, s37-d46-cam-002, 37, 46, 204.149, 206.122, 6001, 6059, scratch offV, hand,,pineapple,peeled sliced ,chefs-knife,,chefs-knife,cutting-board,scratch offVhandpineapplechefs knifecutting board
13805, 269, s37-d46-cam-002, 37, 46, 206.122, 211.802, 6059, 6226, sliceV, chefs-knife,,pineapple,peeled piece ,cutting-board,,cutting-board,,sliceVchefs knifepineapplecutting board
13806, 269, s37-d46-cam-002, 37, 46, 214.081, 221.224, 6293, 6503, cut stripesV, chefs-knife,,pineapple,peeled sliced ,cutting-board,,cutting-board,,cut stripesVchefs knifepineapplecutting board
13807, 269, s37-d46-cam-002, 37, 46, 226.054, 230.442, 6645, 6774, cut diceV, chefs-knife,,pineapple,peeled strip ,cutting-board,,cutting-board,,cut diceVchefs knifepineapplecutting board
13808, 269, s37-d46-cam-002, 37, 46, 232.108, 233.537, 6823, 6865, moveV, hand,,plastic-box,,counter,,counter,counter,moveVhandplastic boxcountercounter
13809, 269, s37-d46-cam-002, 37, 46, 233.537, 237.857, 6865, 6992, addV, hand,,pineapple,peeled diced ,cutting-board,,cutting-board,plastic-box,addVhandchefs knifepineapplecutting boardplastic box
13810, 269, s37-d46-cam-002, 37, 46, 239.795, 241.836, 7049, 7109, addV, hand,,pineapple,peeled diced ,cutting-board,,cutting-board,plastic-box,addVhandchefs knifepineapplecutting boardplastic box
13811, 269, s37-d46-cam-002, 37, 46, 241.836, 244.659, 7109, 7192, addV, hand,,pineapple,peeled diced ,cutting-board,,cutting-board,plastic-box,addVhandpineapplecutting boardplastic box
13812, 269, s37-d46-cam-002, 37, 46, 244.659, 247.925, 7192, 7288, addV, hand,,pineapple,peeled diced ,cutting-board,,cutting-board,plastic-box,addVhandpineapplecutting boardplastic box
13813, 269, s37-d46-cam-002, 37, 46, 253.605, 259.251, 7455, 7621, cut stripesV, chefs-knife,,pineapple,peeled sliced ,cutting-board,,cutting-board,,cut stripesVchefs knifepineapplecutting board
13814, 269, s37-d46-cam-002, 37, 46, 262.891, 266.258, 7728, 7827, throw in garbageV, hand,,pineapple,peeled sliced ,,,,,throw in garbageVhandpineapple
13815, 269, s37-d46-cam-002, 37, 46, 267.823, 269.829, 7873, 7932, cut stripesV, chefs-knife,,pineapple,peeled sliced ,cutting-board,,cutting-board,,cut stripesVchefs knifepineapplecutting board
13816, 269, s37-d46-cam-002, 37, 46, 277.653, 282.891, 8162, 8316, cut diceV, chefs-knife,,pineapple,peeled strip ,cutting-board,,cutting-board,,cut diceVchefs knifepineapplecutting board
13817, 269, s37-d46-cam-002, 37, 46, 283.877, 285.136, 8345, 8382, scratch offV, hand,,pineapple,peeled diced ,chefs-knife,,chefs-knife,plastic-box,scratch offVhandpineapplechefs knifeplastic box
13818, 269, s37-d46-cam-002, 37, 46, 285.374, 287.448, 8389, 8450, addV, hand,,pineapple,peeled diced ,cutting-board,,cutting-board,plastic-box,addVhandchefs knifepineapplecutting boardplastic box
13819, 269, s37-d46-cam-002, 37, 46, 287.448, 288.741, 8450, 8488, addV, hand,,pineapple,peeled diced ,cutting-board,,cutting-board,plastic-box,addVhandpineapplecutting boardplastic box
13820, 269, s37-d46-cam-002, 37, 46, 288.741, 292.278, 8488, 8592, addV, hand,,pineapple,peeled diced ,cutting-board,,cutting-board,plastic-box,addVhandpineapplecutting boardplastic box
13821, 269, s37-d46-cam-002, 37, 46, 296.564, 297.517, 8718, 8746, addV, hand,,pineapple,peeled diced ,cutting-board,,cutting-board,plastic-box,addVhandpineapplecutting boardplastic box
13822, 269, s37-d46-cam-002, 37, 46, 306.904, 319.183, 9022, 9383, cut stripesV, chefs-knife,,pineapple,peeled sliced ,cutting-board,,cutting-board,,cut stripesVchefs knifepineapplecutting board
13823, 269, s37-d46-cam-002, 37, 46, 328.372, 337.755, 9654, 9929, cut diceV, chefs-knife,,pineapple,peeled strip ,cutting-board,,cutting-board,,cut diceVchefs knifepineapplecutting board
13824, 269, s37-d46-cam-002, 37, 46, 337.993, 338.775, 9936, 9959, scratch offV, hand,,pineapple,peeled diced ,chefs-knife,,chefs-knife,cutting-board,scratch offVhandpineapplechefs knifecutting board
13825, 269, s37-d46-cam-002, 37, 46, 342.925, 345.476, 10081, 10156, throw in garbageV, hand,,pineapple,peeled diced ,,,,,throw in garbageVhandpineapple
13826, 269, s37-d46-cam-002, 37, 46, 352.21, 359.829, 10354, 10578, cut stripesV, chefs-knife,,pineapple,peeled sliced ,cutting-board,,cutting-board,,cut stripesVchefs knifepineapplecutting board
13827, 269, s37-d46-cam-002, 37, 46, 366.598, 375.238, 10777, 11031, cut diceV, chefs-knife,,pineapple,peeled strip ,cutting-board,,cutting-board,,cut diceVchefs knifepineapplecutting board
13828, 269, s37-d46-cam-002, 37, 46, 375.857, 379.115, 11050, 11145, addV, hand,,pineapple,peeled diced ,cutting-board,,cutting-board,plastic-box,addVhandchefs knifepineapplecutting boardplastic box
13829, 269, s37-d46-cam-002, 37, 46, 379.115, 382.585, 11145, 11247, addV, hand,,pineapple,peeled diced ,cutting-board,,cutting-board,plastic-box,addVhandchefs knifepineapplecutting boardplastic box
13830, 269, s37-d46-cam-002, 37, 46, 382.585, 384.965, 11247, 11317, addV, hand,,pineapple,peeled diced ,cutting-board,,cutting-board,plastic-box,addVhandpineapplecutting boardplastic box
13831, 269, s37-d46-cam-002, 37, 46, 384.965, 386.326, 11317, 11357, moveV, hand,,pineapple,peeled diced ,plastic-box,pineapplepeeleddiced,plastic-box,cutting-board,moveVhandpineappleplastic boxcutting board
13832, 269, s37-d46-cam-002, 37, 46, 386.326, 390.17, 11357, 11470, peelV, chefs-knife,,pineapple,peeled diced ,cutting-board,,cutting-board,,peelVchefs knifepineapplecutting board
13833, 269, s37-d46-cam-002, 37, 46, 390.17, 390.578, 11470, 11482, addV, hand,,pineapple,peeled diced ,cutting-board,,cutting-board,plastic-box,addVhandpineapplecutting boardplastic box
13834, 269, s37-d46-cam-002, 37, 46, 390.578, 391.462, 11482, 11508, scratch offV, hand,,peel,pineapple ,chefs-knife,,chefs-knife,cutting-board,scratch offVhandpeelchefs knifecutting board
13835, 269, s37-d46-cam-002, 37, 46, 391.972, 394.829, 11523, 11607, addV, hand,,pineapple,peeled diced ,cutting-board,,cutting-board,plastic-box,addVhandchefs knifepineapplecutting boardplastic box
13836, 269, s37-d46-cam-002, 37, 46, 394.829, 397.482, 11607, 11685, addV, hand,,pineapple,peeled diced ,cutting-board,,cutting-board,plastic-box,addVhandchefs knifepineapplecutting boardplastic box
13837, 269, s37-d46-cam-002, 37, 46, 397.482, 400.476, 11685, 11773, addV, hand,,pineapple,peeled diced ,cutting-board,,cutting-board,plastic-box,addVhandchefs knifepineapplecutting boardplastic box
13838, 269, s37-d46-cam-002, 37, 46, 400.476, 403.163, 11773, 11852, addV, hand,,pineapple,peeled diced ,cutting-board,,cutting-board,plastic-box,addVhandchefs knifepineapplecutting boardplastic box
13839, 269, s37-d46-cam-002, 37, 46, 403.163, 405.986, 11852, 11935, addV, hand,,pineapple,peeled diced ,cutting-board,,cutting-board,plastic-box,addVhandchefs knifepineapplecutting boardplastic box
13840, 269, s37-d46-cam-002, 37, 46, 405.986, 408.095, 11935, 11997, addV, hand,,pineapple,peeled diced ,cutting-board,,cutting-board,plastic-box,addVhandchefs knifepineapplecutting boardplastic box
13841, 269, s37-d46-cam-002, 37, 46, 408.095, 410.034, 11997, 12054, addV, hand,,pineapple,peeled diced ,cutting-board,,cutting-board,plastic-box,addVhandpineapplecutting boardplastic box
13842, 269, s37-d46-cam-002, 37, 46, 411.904, 414.013, 12109, 12171, washV, hand,,hand,,,,,,washVhandhand
13843, 269, s37-d46-cam-002, 37, 46, 414.591, 420, 12188, 12348, fillV, tap,,water,,,,,plastic-box,fillVtapwaterplastic box
13844, 269, s37-d46-cam-002, 37, 46, 422.244, 424.591, 12413, 12482, fillV, tap,,water,,,,,plastic-box,fillVtapwaterplastic box
13845, 269, s37-d46-cam-002, 37, 46, 427.653, 428.979, 12572, 12611, take outV, hand,,spice-shaker,salt ,spice-holder,,spice-holder,,take outVhandspice shakerspice holder
13846, 269, s37-d46-cam-002, 37, 46, 429.557, 430.442, 12628, 12654, screw openV, hand,,spice-shaker,salt ,,,,,screw openVhandspice shaker
13847, 269, s37-d46-cam-002, 37, 46, 430.918, 435.578, 12668, 12805, spiceV, spice-shaker,,salt,,plastic-box,pineapplepeeleddiced,plastic-box,,spiceVspice shakersaltplastic box
13848, 269, s37-d46-cam-002, 37, 46, 436.156, 437.414, 12822, 12859, screw closeV, hand,,spice-shaker,salt ,,,,,screw closeVhandspice shaker
13849, 269, s37-d46-cam-002, 37, 46, 437.653, 439.047, 12866, 12907, put inV, hand,,spice-shaker,salt ,,,,spice-holder,put inVhandspice shakerspice holder
13850, 269, s37-d46-cam-002, 37, 46, 439.693, 444.013, 12926, 13053, mixV, hand,,salt,,plastic-box,,plastic-box,,mixVhandsaltpineappleplastic box
13851, 269, s37-d46-cam-002, 37, 46, 444.795, 447.244, 13076, 13148, moveV, hand,,pineapple,peeled diced ,plastic-box,pineapplepeeleddiced,plastic-box,cutting-board,moveVhandpineappleplastic boxcutting board
13852, 269, s37-d46-cam-002, 37, 46, 448.231, 451.292, 13177, 13267, peelV, chefs-knife,,pineapple,peeled diced ,cutting-board,,cutting-board,,peelVchefs knifepineapplecutting board
13853, 269, s37-d46-cam-002, 37, 46, 451.292, 452.551, 13267, 13304, addV, hand,,pineapple,peeled diced ,cutting-board,,cutting-board,plastic-box,addVhandpineapplecutting boardplastic box
13854, 269, s37-d46-cam-002, 37, 46, 452.721, 453.707, 13309, 13338, scratch offV, hand,,peel,pineapple ,chefs-knife,,chefs-knife,cutting-board,scratch offVhandpeelchefs knifecutting board
